Contact Synced with Google Contacts.,Contato sincronizado com os contatos do Google.,
Contact Us,Contato Us,
Contact Us Settings,Configurações do Fale Conosco,
"Contact options, like ""Sales Query, Support Query"" etc each on a new line or separated by commas.","Opções de contato, como ""Perguntas sobre Vendas, Perguntas de suporte"", etc cada uma em uma nova linha ou separadas por vírgulas.",
Contacts,Contatos,
Content,Conteúdo,
Content (HTML),Conteúdo (HTML),
Content (Markdown),Conteúdo (Markdown),
Content Hash,Hash do conteúdo,
Content Type,Tipo de Conteúdo,
Content type for building the page,Tipo de conteúdo para construir a página,
Context,Contexto,
Context Script,Script de Contexto,
Continue,Continuar,
Contributed,Contribuído,
Contribution Document Name,Nome do documento de contribuição,
Contribution Status,Status de contribuição,
Copied to clipboard.,Copiado para a área de transferência.,
Copy to Clipboard,Copiar para transferência,
Copyright,Direitos autorais,
Core,Principal,
Core DocTypes cannot be customized.,DocTypes principais não podem ser personalizados.,
Core Modules {0} cannot be searched in Global Search.,Os módulos principais {0} não podem ser pesquisados na Pesquisa Global.,
Could not connect to outgoing email server,Não foi possível conectar ao servidor de envio emails,
Could not find {0},Não foi possível encontrar {0},
Could not map column {0} to field {1},Não foi possível mapear a coluna {0} para o campo {1},
"Couldn't save, please check the data you have entered","Não foi possível salvar, verifique os dados inseridos",
Count,Contagem,
Count Customizations,Personalizações de contagem,
Count Filter,Filtro de contagem,
Counter,Contador,
Country,País,
Country Name,Nome do País,
County,Distrito,
Create,Criar,
Create Card,Criar cartão,
Create Chart,Criar gráfico,
Create Contacts from Incoming Emails,Criar contatos de e-mails recebidos,
Create Entry,Criar entrada,
Create Log,Criar log,
Create New,Criar Novo,
Create User Email,Criar e-mail de usuário,
Create a New Format,Criar um novo formato,
Create a new record,Crie um novo registro,
Create a new {0},Criar um(a) novo(a) {0},
Create your first {0},Crie seu primeiro {0},
Created,Criado,
Created By,Criado por,
Created Custom Field {0} in {1},Criado campo personalizado {0} em {1},
Created On,Criado em,
Creating {0},Criando {0},
Criticism,Crítica,
Criticize,Criticar,
Cron,Cron,
Cron Format,Formato Cron,
Crop,Colheita,
Ctrl + Down,Ctrl + Seta para baixo,
Ctrl + Up,Ctrl + Seta para cima,
Ctrl+Enter to add comment,Ctrl+Enter para adicionar comentário,
Currency,Moeda,
Currency Name,Nome da Moeda,
Currency Precision,Precisão de moeda,
Current,Atual,
Current status,Status atual,
Currently Viewing,Atualmente Exibindo,
Currently you have {0} review points,Atualmente você tem {0} pontos de revisão,
Custom,Personalizado,
Custom Base URL,URL Base Base,
Custom Block Name,Nome do bloco personalizado,
Custom Blocks,Blocos personalizados,
Custom CSS,CSS Personalizado,
Custom Configuration,Configuração Personalizada,
Custom DocPerm,DocPerm personalizado,
Custom Documents,Documentos Personalizados,
Custom Field,Campo Personalizado,
Custom Field {0} is created by the Administrator and can only be deleted through the Administrator account.,O campo personalizado {0} é criado pelo administrador e só pode ser excluído por meio da conta do administrador.,
Custom Fields can only be added to a standard DocType.,Campos personalizados só podem ser adicionados a um DocType padrão.,
Custom Fields cannot be added to core DocTypes.,Campos personalizados não podem ser adicionados aos principais DocTypes.,
Custom Format,Formato Personalizado,
Custom HTML,HTML Personalizado,
Custom HTML Help,Ajuda HTML Personalizado,
Custom Menu Items,Itens de Menu Personalizado,
Custom Options,Opções Personalizadas,
Custom Overrides,Substituições personalizadas,
Custom Report,Relatório Personalizado,
Custom Reports,Relatórios Personalizados,
Custom Role,Função Personalizada,
Custom SCSS,SCSS personalizado,
Custom Sidebar Menu,Menu de personalização da barra lateral,
Custom?,Personalizado?,
Customization,Personalização,
Customizations Reset,Redefinição de Personalizações,
Customizations for <b>{0}</b> exported to:<br>{1},Personalizações para <b>{0}</b> exportadas para: <br> {1},
Customize,Personalizar,
Customize Form,Personalizar Formulário,
Customize Form Field,Personalizar Campo de Formulário,
Cut,Cortar,
DESC,DESC,
DRAFT,Rascunho,
Daily,Diário,
Daily Event Digest is sent for Calendar Events where reminders are set.,O resumo de eventos diário é enviado para o Calendário de eventos onde os lembretes são definidos.,
Daily Events should finish on the Same Day.,Os eventos diários devem terminar no mesmo dia.,
Daily Long,Diário Longo,
Danger,Perigo,
Dark Color,Cor Escura,
Dashboard,Painel,
Dashboard Chart,Gráfico de Dashboard,
Dashboard Chart Field,Campo do Gráfico do Dashboard,
Dashboard Chart Link,Link do Gráfico de Dashboard,
Dashboard Chart Source,Origem do Gráfico de Dashboard,
Dashboard Manager,Dashboard Manager,
Dashboard Name,Nome do Dashboard,
Dashboard Settings,Configurações do Dashboard,
Dashboard View,Ver Dashboard,
Dashboards,Dashboards,
Data,Dados,
Data Export,Exportação de Dados,
Data Import,Importação de dados,
Data Import Template,Modelo de Importação de Dados,
Data Too Long,Dados muito longos,
Data missing in table,Falta de dados na tabela,
Database Engine,Engine do Banco de Dados,
Date,Data,
Date Format,Formato de Data,
Date and Number Format,Data e Formato de número,
Date {0} must be in format: {1},A data {0} deve estar no formato: {1},
Dates are often easy to guess.,Datas são frequentemente fáceis de adivinhar.,
Datetime,Data e Hora,
Day,Dia,
Day of Week,Dia da Semana,
Days After,Dias Após,
Days Before,Dias Antes,
Days Before or After,Dias Antes ou Após,
Dear,Caro,
"Dear System Manager,","Caro Administrador do Sistema,",
"Dear User,","Querido usuário,",
Dear {0},Caro {0},
Default,Padrão,
Default Address Template cannot be deleted,Template endereço padrão não pode ser excluído,
Default App,Aplicativo padrão,
Default Inbox,Caixa de Entrada Padrão,
Default Incoming,Padrão de Entrada,
Default Letter Head,Cabeçalho de Carta Padrão,
Default Outgoing,Outgoing Padrão,
Default Portal Home,Página inicial do portal padrão,
Default Print Format,Formato de impressão padrão,
Default Print Language,Idioma de impressão padrão,
Default Redirect URI,Padrão de redirecionamento URI,
Default Role at Time of Signup,Função padrão no momento da inscrição,
Default Sending,Padrão Envio,
Default Sending and Inbox,Padrão para Envio e Recebimento,
Default Sort Field,Campo de classificação padrão,
Default Sort Order,Ordem de classificação padrão,
Default Theme,Tema Padrão,
Default Value,Valor padrão,
Default Workspace,Workspace Padrão,
Default for 'Check' type of field {0} must be either '0' or '1',Padrão para &#39;Verificar&#39; o tipo de campo {0} deve ser &#39;0&#39; ou &#39;1&#39;,
Default value for {0} must be in the list of options.,O valor padrão para {0} deve estar na lista de opções.,
Default {0},Padrão {0},
"Default: ""Contact Us""","Padrão: ""Fale Conosco""",
DefaultValue,Valor padrão,
Defaults,Padrões,
Defines actions on states and the next step and allowed roles.,"Define ações em status, o próximo passo e as funções com permissão.",
Defines workflow states and rules for a document.,Define o status de fluxo de trabalho e regras para um documento.,
Delayed,Atrasado,
Delete,Excluir,
Delete All,Excluir tudo,
Delete Data,Excluir dados,
Delete and Generate New,Excluir e gerar novo,
Delete comment?,Excluir comentário?,
Delete this record to allow sending to this email address,Excluir este registro para permitir o envio para esse endereço de email,
Delete {0} items permanently?,Excluir {0} itens permanentemente?,Title of confirmation dialog
Deleted,Excluído(a),
Deleted DocType,DocType Excluído,
Deleted Document,Documento Excluído,
Deleted Name,Nome Excluído,
Deleted all documents successfully,Todos os documentos foram excluídos com sucesso,
Deleting {0},Excluindo {0},
Delivery Status,Status da Entrega,
Department,Departamento,
Depends On,Depende de,
Descendants Of,Descendentes De,
Description,Descrição,
"Description for listing page, in plain text, only a couple of lines. (max 200 characters)","Descrição da página de listagem, em texto simples, apenas algumas linhas. (máx. 200 caracteres)",
Designation,Designação,
Desk,Mesa,
Desk Access,Acesso ao Ambiente de Trabalho,
Desk Settings,Configurações do Desk,
Desktop Icon,Ícone da área de trabalho,
Desktop Icon already exists,Ícone da área de trabalho já existe,
Details,Detalhes,
Did not add,Não adicionado,
Did not remove,Não removido,
"Different ""States"" this document can exist in. Like ""Open"", ""Pending Approval"" etc.","""Status"" diferentes em que esse documento pode existir. Como ""Aberto"", ""Aprovação Pendente"", etc",
Digits,Dígitos,
Disable Auto Refresh,Desativar atualização automática,
Disable Automatic Recency Filters,Desativar filtros automáticos de recência,
Disable Comment Count,Desativar contagem de comentários,
Disable Comments,Desativar comentários,
Disable Count,Desativar Contagem,
Disable Report,Desativar Relatório,
Disable SMTP server authentication,Desativar autenticação do servidor SMTP,
Disable Sidebar Stats,Desativar Estatísticas da Barra Lateral,
Disable Signup for your site,Desativar inscrição para seu site,
Disable Standard Email Footer,Desativar Rodapé Padrão do Email,
Disabled,Desativado,
Disabled Auto Reply,Resposta automática desativada,
Discard,Descartar,Discard Email
Dismiss,Dispensar,
Display,exibição,
Display Depends On,Visualização depende,
Do not edit headers which are preset in the template,Não edite cabeçalhos que estejam predefinidos no modelo,
Do you want to cancel all linked documents?,Deseja cancelar todos os documentos vinculados?,
Doc Event,Evento de Doc,
Doc Events,Doc Eventos,
Doc Status,Status do Documento,
DocField,DocField,
DocPerm,DocPerm,
DocShare,DocShare,
DocType,DocType,
DocType <b>{0}</b> provided for the field <b>{1}</b> must have atleast one Link field,O DocType <b>{0}</b> fornecido para o campo <b>{1}</b> deve ter pelo menos um campo Link,
DocType Action,Ação DocType,
DocType Event,Evento DocType,
DocType Link,Link DocType,
DocType View,Visualização DocType,
DocType can not be merged,DocType não podem ser mescladas,
DocType can only be renamed by Administrator,DocType só pode ser renomeado pelo Administrador,
DocType is a Table / Form in the application.,DocType é uma Tabela / Form na aplicação.,
DocType must be Submittable for the selected Doc Event,DocType deve ser enviado para o Evento de Doc selecionado,
DocType on which this Workflow is applicable.,DocType em que este fluxo de trabalho é aplicável.,
DocType's name should not start or end with whitespace,O nome de DocType não deve começar ou terminar com um espaço em branco,
Doctype,Doctype,
Doctype required,Doctype obrigatório,
Document,Documento,
Document Actions,Ações do Documento,
Document Follow,Rastrear Documento,
Document Follow Notification,Notificação de Rastreamento do Documento,
Document Link,Link do Documento,
Document Links,Links de documentos,
Document Name,Nome do documento,
Document Naming Rule,Regra de Nomenclatura de Documento,
Document Naming Rule Condition,Condição de regra de nomenclatura de documento,
Document Queued,Documento em Fila de Espera,
Document Restoration Summary,Resumo de restauração de documento,
Document Restored,Documento Restaurado,
Document Share,Partilha de Documentos,
Document Share Report,Relatório de Documentos Compartilhados,
Document States,Documento Unidos,
Document Status,Status do Documento,
Document Tag,Etiqueta de Documento,
